16.1977	15.2295	14.9099	15.1591	15.8977	17.046	18.5244	20.2533	22.1533	24.1445	26.1476	28.0828	29.8706	31.4314	32.6856	33.5727	34.1499	34.5191	34.7825	35.0423	35.4004	35.959	36.8042	37.8974	39.1418	40.4405	41.6964	42.8125	43.6918	44.2458	44.468	44.3991	44.0801	43.552	42.8559	42.0328	41.1235	40.1661	39.1967	38.2511	37.3655	36.5759	35.9184	35.4267	35.0983	34.9004	34.7994	34.7615	34.7531	34.7404	34.6907	34.5941	34.4635	34.3127	34.1557	34.0063	33.8784	33.7863	33.76	33.8484	34.1015	34.5693	35.3018	36.349	37.7595	39.5055	41.4489	43.4426	45.3396	46.9928	48.2552	48.9808	49.1052	48.7077	47.8825	46.7237	45.3254	43.7817	42.1865	40.6032	39.0293	37.4539	35.8663	34.2556	32.6109	30.9213	29.1861	27.4307	25.6847	23.9779	22.34	20.8006	19.3895	18.1364	17.0709	16.2227	15.6216	15.2972	15.2792	15.5973	
16.4813	15.4618	15.0929	15.2946	15.9867	17.0889	18.5213	20.2036	22.0556	23.9973	25.9485	27.829	29.5587	31.0574	32.2451	33.0609	33.5639	33.859	34.0511	34.2449	34.5454	35.0575	35.8694	36.9414	38.1742	39.4678	40.7224	41.8383	42.7158	43.2636	43.4772	43.4008	43.0792	42.5573	41.8799	41.0918	40.2371	39.3505	38.4604	37.5948	36.7819	36.0499	35.4269	34.9394	34.586	34.3419	34.1818	34.0802	34.0118	33.9512	33.8736	33.7715	33.6541	33.5314	33.4134	33.3102	33.2317	33.1885	33.2078	33.3366	33.6235	34.1166	34.8645	35.9154	37.3163	39.0397	40.95	42.903	44.7546	46.3606	47.5768	48.2601	48.3487	47.9247	47.0847	45.9255	44.5436	43.0357	41.4982	39.9946	38.5167	37.0476	35.5702	34.0673	32.5218	30.9167	29.247	27.5397	25.8269	24.1407	22.5131	20.9764	19.5625	18.3037	17.2319	16.3793	15.7781	15.4603	15.458	15.8033	
16.7148	15.6551	15.2438	15.4009	16.0465	17.1005	18.4829	20.1136	21.9128	23.8003	25.6961	27.5203	29.1928	30.6336	31.7627	32.5195	32.964	33.2018	33.3388	33.4806	33.7331	34.2021	34.9766	36.0166	37.2216	38.491	39.7238	40.8195	41.6772	42.2053	42.4009	42.3119	41.9865	41.473	40.8198	40.075	39.2858	38.483	37.6863	36.9153	36.1895	35.5284	34.9515	34.4773	34.1053	33.8196	33.6036	33.4408	33.3149	33.2092	33.1079	33.0055	32.9075	32.8197	32.7482	32.6986	32.6769	32.6895	32.7601	32.9336	33.256	33.7731	34.5311	35.5759	36.9522	38.6329	40.4871	42.3754	44.1588	45.6978	46.8533	47.487	47.5406	47.097	46.2532	45.1065	43.7541	42.2932	40.8207	39.3987	38.0148	36.6467	35.2723	33.8693	32.4155	30.8889	29.281	27.62	25.94	24.275	22.6589	21.1259	19.7099	18.445	17.3652	16.5045	15.897	15.5767	15.5776	15.9337	
16.9009	15.8112	15.3638	15.4794	16.0787	17.0825	18.4116	19.9867	21.7285	23.5579	25.3955	27.1621	28.7785	30.1654	31.2436	31.9531	32.3534	32.5495	32.6463	32.7489	32.9624	33.3916	34.1252	35.1232	36.286	37.5135	38.7059	39.763	40.5848	41.0806	41.2499	41.1436	40.8131	40.31	39.6858	38.9918	38.2777	37.57	36.8793	36.2158	35.5897	35.0114	34.491	34.0382	33.6537	33.3307	33.0622	32.8409	32.66	32.5123	32.3909	32.293	32.22	32.1734	32.1546	32.1652	32.2066	32.2809	32.4081	32.6299	32.9892	33.529	34.2923	35.3221	36.6599	38.2797	40.0568	41.8588	43.5531	45.0074	46.0892	46.667	46.6865	46.2296	45.3922	44.2702	42.9593	41.5554	40.1541	38.8154	37.523	36.2507	34.9723	33.6615	32.2923	30.8383	29.2886	27.6724	26.0249	24.3818	22.7786	21.2506	19.8333	18.5623	17.4731	16.6011	15.9817	15.6506	15.6431	15.9947	
17.0424	15.9321	15.4543	15.5311	16.0846	17.0368	18.3099	19.8258	21.5067	23.2747	25.0518	26.7601	28.3217	29.6586	30.693	31.3659	31.7353	31.9039	31.9745	32.0496	32.2322	32.6249	33.3143	34.2614	35.3688	36.5389	37.6738	38.6758	39.4471	39.8994	40.0347	39.907	39.5704	39.0794	38.4884	37.8516	37.221	36.6183	36.0443	35.4995	34.9842	34.499	34.0441	33.6202	33.2289	32.873	32.5552	32.2783	32.045	31.8581	31.7202	31.6311	31.5881	31.5878	31.6274	31.7036	31.8136	31.9546	32.1427	32.4158	32.8133	33.3744	34.1386	35.1451	36.4321	37.9746	39.6558	41.3518	42.9386	44.2923	45.2889	45.8052	45.7916	45.3276	44.5061	43.4197	42.1612	40.8234	39.4988	38.2444	37.0409	35.8591	34.6699	33.4439	32.1521	30.7653	29.2706	27.6976	26.0827	24.4624	22.8733	21.3517	19.9343	18.6575	17.5578	16.6717	16.0356	15.6861	15.6596	15.9927	
17.1419	16.0195	15.5167	15.5575	16.0657	16.9652	18.1801	19.634	21.2511	22.9551	24.67	26.3196	27.8279	29.1188	30.1162	30.7623	31.113	31.2672	31.3239	31.3824	31.5417	31.9008	32.5432	33.4315	34.4719	35.5704	36.6328	37.565	38.2729	38.6716	38.7663	38.6133	38.2696	37.7922	37.2379	36.6638	36.1238	35.6344	35.1862	34.7695	34.3744	33.9911	33.6098	33.2213	32.8285	32.4438	32.0801	31.7504	31.4675	31.2443	31.0932	31.0169	31.0079	31.0585	31.161	31.3075	31.4904	31.7024	31.955	32.2819	32.7184	33.2995	34.0605	35.0365	36.2616	37.7121	39.2807	40.8535	42.3164	43.5554	44.4567	44.9069	44.8615	44.3961	43.599	42.5582	41.3619	40.0981	38.855	37.6854	36.568	35.4715	34.3646	33.2163	31.9953	30.6705	29.2276	27.6964	26.1141	24.5176	22.9442	21.4308	20.0145	18.7324	17.6216	16.7191	16.062	15.6874	15.6323	15.9339	
17.2022	16.0752	15.5523	15.5596	16.0233	16.8696	18.0246	19.4145	20.9654	22.6036	24.2551	25.8462	27.303	28.5516	29.5182	30.1466	30.4896	30.6411	30.6955	30.7469	30.8897	31.2179	31.8111	32.6337	33.597	34.6115	35.5881	36.4376	37.0706	37.407	37.4551	37.2737	36.922	36.4593	35.9449	35.438	34.9943	34.6249	34.31	34.0291	33.7619	33.4879	33.1869	32.8396	32.45	32.0405	31.6345	31.255	30.9254	30.6687	30.5076	30.4472	30.4758	30.581	30.75	30.9705	31.2299	31.5161	31.836	32.2187	32.6947	33.2945	34.0486	34.9876	36.1409	37.4867	38.9282	40.3626	41.6873	42.7997	43.5971	43.9775	43.9015	43.44	42.6751	41.6889	40.5634	39.3808	38.2229	37.1382	36.1037	35.0872	34.0562	32.9786	31.822	30.5542	29.1601	27.6697	26.1201	24.5486	22.9926	21.4891	20.0755	18.7889	17.6668	16.7462	16.0644	15.6587	15.5663	15.8245	
17.2261	16.1011	15.5624	15.5388	15.9589	16.7517	17.8459	19.1702	20.6536	22.2247	23.8124	25.3454	26.7525	27.9626	28.9043	29.5233	29.8683	30.0277	30.0898	30.1428	30.2752	30.5752	31.1172	31.8684	32.7456	33.6656	34.5451	35.3006	35.8489	36.1155	36.1121	35.8994	35.5389	35.0918	34.6196	34.1834	33.8406	33.5964	33.4204	33.2813	33.148	32.9894	32.7741	32.4731	32.0911	31.6607	31.2157	30.7897	30.4163	30.1291	29.9607	29.9191	29.9882	30.1507	30.3891	30.6862	31.0246	31.3875	31.7768	32.2166	32.7323	33.3494	34.0934	34.9897	36.0629	37.293	38.5948	39.878	41.0526	42.0281	42.7145	43.0221	42.9171	42.4645	41.7389	40.8151	39.768	38.6724	37.6027	36.6024	35.6476	34.7057	33.7442	32.7306	31.6323	30.4169	29.0689	27.6182	26.1017	24.5564	23.0195	21.528	20.1188	18.8289	17.6956	16.7556	16.0461	15.6042	15.4667	15.6709	
17.2163	16.0991	15.5485	15.4962	15.8739	16.6134	17.6463	18.9044	20.3194	21.8229	23.3468	24.8227	26.1823	27.3574	28.2797	28.8966	29.2525	29.429	29.5076	29.5698	29.6972	29.9713	30.4608	31.1357	31.9197	32.7362	33.5089	34.1611	34.6165	34.8069	34.7478	34.5016	34.1315	33.7008	33.2724	32.9096	32.6709	32.5556	32.5225	32.5295	32.5345	32.4955	32.3704	32.1198	31.7493	31.3019	30.8215	30.3522	29.9381	29.6231	29.45	29.4297	29.5415	29.7632	30.0728	30.4482	30.8673	31.3084	31.7685	32.2661	32.8214	33.4545	34.1854	35.0342	36.0202	37.1254	38.2771	39.3987	40.4131	41.2436	41.8133	42.0459	41.9138	41.4745	40.7944	39.9401	38.9778	37.974	36.9948	36.0779	35.1992	34.3267	33.4284	32.4723	31.4265	30.2589	28.9545	27.5427	26.0597	24.5421	23.0263	21.5488	20.146	18.8543	17.7102	16.7502	16.0106	15.528	15.3387	15.4792	
17.1756	16.071	15.5119	15.4332	15.7697	16.4565	17.4283	18.62	19.9665	21.4027	22.8634	24.2836	25.5981	26.7418	27.6495	28.2709	28.6453	28.8469	28.9497	29.0276	29.1547	29.4051	29.8411	30.4359	31.1207	31.8267	32.4848	33.0262	33.3819	33.4912	33.3729	33.0914	32.7112	32.2971	31.9138	31.6261	31.4933	31.509	31.6211	31.7767	31.9227	32.0063	31.9745	31.7777	31.4224	30.9614	30.4492	29.9401	29.4885	29.1486	28.9731	28.9759	29.1318	29.414	29.7957	30.2502	30.7506	31.2706	31.8019	32.3577	32.9522	33.5999	34.3152	35.1125	36.0055	36.9785	37.972	38.9233	39.7699	40.449	40.8979	41.0544	40.8969	40.4751	39.8461	39.067	38.1948	37.2866	36.3994	35.5643	34.758	33.9495	33.1082	32.2035	31.2045	30.0807	28.8177	27.444	25.9951	24.5067	23.0141	21.553	20.1588	18.8669	17.7131	16.7327	15.9612	15.4343	15.1873	15.2558	
17.1067	16.0185	15.4539	15.3509	15.6478	16.2828	17.1942	18.3201	19.5988	20.9685	22.3673	23.7336	25.0055	26.1212	27.019	27.6505	28.05	28.2834	28.4167	28.5159	28.6467	28.8754	29.2574	29.7693	30.3506	30.9404	31.478	31.9027	32.1538	32.1781	31.9983	31.68	31.2891	30.8918	30.5541	30.3421	30.316	30.4633	30.7212	31.0261	31.3142	31.5218	31.5852	31.4448	31.1078	30.6368	30.0964	29.5511	29.0652	28.7032	28.5275	28.5548	28.7556	29.0986	29.5524	30.0857	30.6672	31.2659	31.8683	32.4818	33.1148	33.7758	34.4733	35.2159	36.0116	36.8467	37.6758	38.4509	39.1241	39.6473	39.9727	40.0527	39.8719	39.4713	38.898	38.199	37.4211	36.6114	35.8166	35.0615	34.3234	33.5737	32.7835	31.9241	30.9668	29.8828	28.6589	27.3229	25.9089	24.4512	22.9841	21.5418	20.1586	18.8687	17.7064	16.7058	15.9014	15.3273	15.0177	15.007	
17.0123	15.9436	15.3759	15.2506	15.5095	16.0943	16.9465	18.0079	19.2201	20.5248	21.8636	23.1782	24.4103	25.5014	26.3934	27.0399	27.4698	27.7405	27.9095	28.0342	28.1722	28.3809	28.7088	29.1362	29.6108	30.0808	30.4938	30.7978	30.9407	30.8775	30.6345	30.2785	29.8766	29.496	29.2038	29.0672	29.1471	29.425	29.8277	30.2809	30.7104	31.0421	31.2015	31.1193	30.8032	30.3256	29.7607	29.1827	28.666	28.2846	28.1107	28.1633	28.4092	28.8125	29.3375	29.9485	30.6097	31.286	31.9587	32.6289	33.2993	33.9723	34.6503	35.3358	36.0311	36.7247	37.3854	37.9803	38.4766	38.8415	39.0422	39.0461	38.8441	38.4682	37.9546	37.3394	36.6589	35.9493	35.2467	34.569	33.8951	33.1987	32.4537	31.634	30.7133	29.6654	28.4789	27.1802	25.8019	24.3768	22.9375	21.5167	20.1472	18.8615	17.6923	16.6724	15.8345	15.2111	14.8351	14.739	
16.8952	15.8481	15.2792	15.1335	15.3563	15.8926	16.6876	17.6864	18.8342	20.0762	21.3574	22.623	23.8181	24.888	25.7777	26.4433	26.9078	27.22	27.4286	27.5824	27.7301	27.9204	28.1947	28.5367	28.9033	29.2513	29.5375	29.7185	29.7513	29.5993	29.2924	28.8983	28.485	28.1206	27.8732	27.8108	27.9948	28.4007	28.9454	29.5442	30.113	30.5671	30.8222	30.799	30.5062	30.0251	29.4394	28.8327	28.2886	27.8907	27.72	27.7985	28.0888	28.5511	29.1455	29.8321	30.571	31.3229	32.064	32.7896	33.496	34.1795	34.8367	35.4636	36.0568	36.6069	37.0972	37.5102	37.8285	38.0345	38.1107	38.0399	37.8192	37.4709	37.0199	36.4914	35.9103	35.3016	34.6901	34.0868	33.4724	32.8241	32.1186	31.333	30.4442	29.4292	28.2783	27.0167	25.6751	24.2844	22.8755	21.479	20.126	18.8471	17.6733	16.6353	15.7639	15.09	14.6445	14.458	
16.7581	15.7338	15.1652	15.001	15.1895	15.6796	16.4198	17.3587	18.4449	19.627	20.8536	22.0733	23.2348	24.2866	25.1773	25.8651	26.3674	26.724	26.9749	27.1601	27.3194	27.4927	27.7142	27.9711	28.2296	28.4554	28.6142	28.6719	28.5942	28.3533	27.9825	27.5503	27.1255	26.7767	26.5727	26.5824	26.8672	27.3971	28.0792	28.8194	29.5233	30.0969	30.446	30.4821	30.2144	29.733	29.1302	28.4987	27.9308	27.5191	27.3532	27.4574	27.791	28.3101	28.9711	29.7301	30.5436	31.3682	32.1753	32.9542	33.6949	34.3878	35.023	35.5907	36.0812	36.4878	36.808	37.0397	37.1808	37.2291	37.1827	37.0393	36.8024	36.4842	36.0984	35.6583	35.1774	34.6691	34.1469	33.6144	33.055	32.4493	31.7777	31.021	30.1598	29.1745	28.0577	26.8331	25.5294	24.1752	22.7992	21.4301	20.0967	18.8276	17.6515	16.5971	15.6931	14.9681	14.451	14.1704	
16.6037	15.6026	15.0353	14.8541	15.0107	15.4572	16.1456	17.0279	18.056	19.1818	20.3574	21.5348	22.6659	23.7027	24.5972	25.3097	25.8517	26.2544	26.5491	26.7669	26.9391	27.0967	27.2665	27.4398	27.5915	27.6964	27.7292	27.6649	27.4781	27.1494	26.7157	26.2459	25.8093	25.4752	25.3127	25.3912	25.7724	26.4207	27.2342	28.1094	28.943	29.6316	30.0718	30.1666	29.9255	29.4466	28.8306	28.1783	27.5904	27.1676	27.0076	27.1371	27.5119	28.0849	28.8087	29.6363	30.5202	31.4138	32.2837	33.1132	33.8863	34.5871	35.1998	35.7084	36.0973	36.362	36.5144	36.5675	36.5345	36.4285	36.2625	36.0496	35.7991	35.5134	35.1942	34.8432	34.4623	34.0531	33.6173	33.1517	32.6423	32.0738	31.4308	30.698	29.8601	28.9017	27.8178	26.6304	25.3657	24.0501	22.7098	21.3713	20.0608	18.8046	17.6291	16.5606	15.6253	14.8497	14.2599	13.8824	
16.4349	15.4562	14.8909	14.6941	14.8212	15.2272	15.8674	16.697	17.6712	18.7451	19.8739	21.0129	22.1173	23.1422	24.0428	24.7814	25.364	25.8133	26.1519	26.4026	26.5881	26.731	26.8509	26.9429	26.9906	26.9777	26.8878	26.7045	26.4114	25.9974	25.5026	24.9962	24.5478	24.2271	24.1036	24.2469	24.7186	25.4782	26.4151	27.4176	28.3735	29.1711	29.6984	29.8504	29.6369	29.1634	28.5381	27.8692	27.2651	26.8339	26.6807	26.8344	27.2479	27.8709	28.6531	29.5441	30.4935	31.4515	32.3803	33.2571	34.0602	34.7677	35.3576	35.808	36.0976	36.224	36.213	36.0926	35.8907	35.6354	35.3546	35.0761	34.815	34.5634	34.3116	34.0495	33.7671	33.4544	33.1016	32.6983	32.2338	31.6971	31.0774	30.3638	29.5454	28.6113	27.5592	26.4092	25.1849	23.9102	22.6086	21.304	20.02	18.7803	17.6086	16.5286	15.5641	14.7387	14.0762	13.6003	
16.2543	15.2965	14.7332	14.5224	14.6224	14.9914	15.5876	16.3692	17.2944	18.3213	19.4082	20.5132	21.5946	22.6105	23.5191	24.2845	24.9075	25.4025	25.7841	26.0669	26.2655	26.3945	26.4667	26.4807	26.4288	26.3029	26.0952	25.7979	25.4029	24.9072	24.3539	23.8123	23.3523	23.0436	22.9558	23.1589	23.714	24.5761	25.627	26.747	27.8164	28.7155	29.3247	29.5316	29.3464	28.8809	28.2501	27.569	26.9526	26.5158	26.3701	26.5465	26.9954	27.6638	28.4988	29.4473	30.4563	31.4731	32.456	33.3765	34.2069	34.9197	35.4869	35.881	36.0748	36.0682	35.9004	35.6137	35.2504	34.8529	34.4634	34.124	33.8552	33.6393	33.4549	33.2802	33.0939	32.8744	32.6001	32.2541	31.829	31.3188	30.7172	30.0182	29.2157	28.3036	27.2825	26.1703	24.9881	23.7566	22.4968	21.2296	19.9758	18.7563	17.5921	16.5039	15.5128	14.6396	13.9051	13.3303	
16.0647	15.1254	14.5636	14.3401	14.4158	14.7517	15.3086	16.0476	16.9294	17.9149	18.9652	20.0411	21.1035	22.1133	23.0314	23.8235	24.4854	25.024	25.4463	25.7593	25.9702	26.086	26.113	26.0535	25.9076	25.6753	25.3567	24.952	24.4612	23.8887	23.2803	22.7055	22.234	21.9355	21.8797	22.1364	22.7666	23.721	24.8746	26.1008	27.2731	28.2648	28.9495	29.2083	29.0515	28.5965	27.9643	27.2754	26.6507	26.211	26.0732	26.2703	26.7506	27.459	28.3403	29.3394	30.401	31.4703	32.5018	33.4617	34.3166	35.0332	35.5784	35.9187	36.0217	35.8893	35.5733	35.1297	34.6146	34.0838	33.5932	33.1986	32.9254	32.7462	32.6282	32.5387	32.4448	32.3138	32.113	31.8187	31.4275	30.9382	30.3498	29.6612	28.8714	27.9792	26.9883	25.9146	24.776	23.5903	22.3755	21.1493	19.9297	18.7346	17.5818	16.4893	15.4748	14.5563	13.7516	13.0787	
